party_name,investment,levenshtein_score,jaro_winkler_score,average_score
gardner,garmin grmn,0.4545454545454546,0.806060606060606,0.6303030303030304
garelli wong associates,gabelli growth,0.4347826086956522,0.7677018633540373,0.6012422360248448
garenani,garmin,0.5,0.8269444444444445,0.6634722222222222
gargiulo,garminltd,0.5555555555555556,0.8087962962962962,0.6821759259259259
garlock equipment,global pmnts,0.3529411764705882,0.7504901960784313,0.5517156862745097
garrett,gannett,0.7142857142857143,0.8476190476190477,0.7809523809523811
garvey,garmin,0.5,0.6666666666666666,0.5833333333333333
garvin,garmin,0.8333333333333334,0.9222222222222223,0.8777777777777778
gashi,garmin,0.5,0.76,0.63
gates,gamestop gme,0.33333333333333337,0.7911111111111111,0.5622222222222222
gaudfigueroa,gnma fund ira,0.23076923076923073,0.7471153846153846,0.4889423076923077
gautier,grainger ww,0.36363636363636365,0.7506493506493506,0.5571428571428572
gavin,garmin,0.6666666666666667,0.8577777777777779,0.7622222222222224
gaxiola,glaxosk,0.4285714285714286,0.7428571428571429,0.5857142857142857
general drivers warehousemen helpers local union,general electric sunrise w g,0.3125,0.6944013112491373,0.5034506556245686
general electric,general electric,1.0,1.0,1.0
general electric automation services,general electric sunrise w g,0.5833333333333333,0.8934603174603174,0.7383968253968254
general motors,general motors,1.0,1.0,1.0
general motors acceptance,general motors ac,0.6799999999999999,0.936,0.808
general security,general electric,0.6875,0.9096153846153847,0.7985576923076924
general security insurance,general electric ge,0.5,0.8664979757085021,0.683248987854251
general security services,general electric sunrise w g,0.5357142857142857,0.9149610389610389,0.7253376623376623
general star indemnity,general motors gm,0.4545454545454546,0.8557383792677911,0.6551419169066228
genervillar,general mills,0.5384615384615384,0.8798756798756798,0.7091686091686091
genesis health ventures of naugatuck,general electric sunrise w g,0.33333333333333337,0.6984126984126985,0.5158730158730159
genlyte thomas group,goldman sachs group,0.44999999999999996,0.8018421052631579,0.6259210526315789
genova,gentex,0.5,0.6666666666666666,0.5833333333333333
george,geo group,0.4444444444444444,0.8107407407407409,0.6275925925925927
george campbell painting,george putnam fund of boston ci,0.3870967741935484,0.6442652329749103,0.5156810035842294
george w burnett,george putnam fund of boston cl,0.32258064516129037,0.6926695616211745,0.5076251033912325
george washington university,george putnam fund of boston cia,0.34375,0.6610449735449735,0.5023974867724867
georgeson shareholder,graniteshares gold,0.38095238095238093,0.7476190476190476,0.5642857142857143
gerlinski,garmin,0.4444444444444444,0.7333333333333334,0.5888888888888889
giacalone,graco,0.4444444444444444,0.7733333333333333,0.6088888888888888
gibbons,global pmnts,0.33333333333333337,0.6436507936507937,0.48849206349206353
gibson,graco,0.33333333333333337,0.5777777777777778,0.4555555555555556
gil pharmaceutical,gilead sciences,0.33333333333333337,0.662962962962963,0.4981481481481482
gilbert,gabelli growth,0.2857142857142857,0.7642857142857143,0.525
gilkeson,gilead sciences,0.33333333333333337,0.8016666666666666,0.5675
gillette,gannett,0.5,0.6904761904761904,0.5952380952380951
gilliam,glaxo wellcome,0.2857142857142857,0.6238095238095238,0.45476190476190476
gilman,garmin,0.5,0.6666666666666666,0.5833333333333333
gilmore,general motors,0.3571428571428571,0.6507936507936507,0.503968253968254
glasgow,glaxosk,0.4285714285714286,0.8200000000000001,0.6242857142857143
global client solutions,global pmnts,0.4347826086956522,0.8536231884057971,0.6442028985507247
global naps,global pmnts,0.6666666666666667,0.9284848484848485,0.7975757575757576
global network communications,general motorscommon stock,0.4482758620689655,0.7309776430466085,0.589626752557787
global pharmaceuticals,global payments,0.5909090909090908,0.8915151515151515,0.7412121212121212
global water solutions,global payments,0.4545454545454546,0.8357575757575758,0.6451515151515153
globus medical,grupo inds maseca b,0.368421052631579,0.6367053998632946,0.5025632262474368
go vertical,goodrich,0.4545454545454546,0.6931818181818182,0.5738636363636365
godaddy group,geo group,0.5384615384615384,0.8512820512820513,0.6948717948717948
goedert,genelect,0.5,0.6904761904761904,0.5952380952380951
goetz,gannett,0.4285714285714286,0.6761904761904761,0.5523809523809524
goff ex rel estate of torango,general motors gm,0.3448275862068966,0.6259055346276442,0.4853665604172704
goings,grainger ww,0.36363636363636365,0.6767676767676768,0.5202020202020202
goldberg,goldcorp f gg,0.46153846153846156,0.8423076923076923,0.6519230769230769
golden acres farm ranch,golden west fin,0.4782608695652174,0.8643478260869565,0.671304347826087
goldman sachs,goldman sachs,1.0,1.0,1.0
gomez,genzyme,0.2857142857142857,0.6761904761904761,0.4809523809523809
gonzales,genzyme,0.5,0.6904761904761904,0.5952380952380951
gonzalez bermudez,general mills,0.2941176470588235,0.6294620412267471,0.4617898441427853
gonzalez santos,goldman sachs,0.4,0.7816524216524215,0.5908262108262108
gonzalezgonzalez,google goog,0.375,0.529040404040404,0.452020202020202
gonzalezrosario,general motors,0.33333333333333337,0.6936507936507935,0.5134920634920634
goodwin,goodrich,0.625,0.8678571428571429,0.7464285714285714
goord,goodrich,0.5,0.8658333333333332,0.6829166666666666
gordon,goodrich,0.375,0.8022222222222223,0.5886111111111112
gordon wong law group pc,goldman saks growth opp fd,0.3846153846153846,0.689353946706888,0.5369846656611363
gorenflo,gentex,0.375,0.625,0.5
gorman,garmin,0.6666666666666667,0.7999999999999999,0.7333333333333334
goss international,genworth financial gnw,0.2727272727272727,0.7385281385281386,0.5056277056277056
goss international americas,growth fd of america,0.40740740740740744,0.5966490299823632,0.5020282186948853
gotham holdings lp,goldman sachs group,0.3157894736842105,0.7753272069061542,0.5455583402951824
goudis,goodrich,0.5,0.7777777777777778,0.6388888888888888
government development bank,great west deferred compensation plan mutual fund,0.2857142857142857,0.6722972602889787,0.4790057730016322
government of republic,george putnam fund of boston cl,0.3548387096774194,0.6699793635277507,0.5124090366025851
goya of puerto rico,grant prideco,0.368421052631579,0.6651821862348178,0.5168016194331984
gps industries,grupo inds maseca b,0.368421052631579,0.7421804511278195,0.5553007518796993
gracie gardens owners,graniteshares gold,0.4285714285714286,0.8322222222222222,0.6303968253968254
grade a market,gadsden ala,0.2857142857142857,0.7409090909090909,0.5133116883116883
grana,graco,0.6,0.8133333333333334,0.7066666666666667
granite rock,grant prideco,0.46153846153846156,0.8980186480186481,0.6797785547785549
grant,graco,0.6,0.8133333333333334,0.7066666666666667
graphic communications international unioninternational brotherhood of teamsters local m,great lakes advisors fundamental large cap value equity,0.2272727272727273,0.6041125541125542,0.4156926406926407
grasso,graco,0.6666666666666667,0.8755555555555556,0.7711111111111112
grayer,graco,0.5,0.79,0.645
great american ins,growth fund of america ira,0.46153846153846156,0.6530321530321531,0.5572853072853073
great american insurance,greenspring fund,0.33333333333333337,0.6849747474747474,0.5091540404040404
great lakes reinsurance uk,great lakes advisors fundamental large cap value equity,0.38181818181818183,0.8512167832167832,0.6165174825174825
greatamerica leasing,geaeral electric,0.35,0.6926282051282051,0.5213141025641026
greatwest life annuity insurance,great west deferred compensation plan mutual fund,0.3877551020408163,0.6845238095238094,0.5361394557823129
greco,graco,0.8,0.8933333333333333,0.8466666666666667
green,garmin,0.5,0.7300000000000001,0.615
greenbelt resources,gen elec,0.368421052631579,0.7301691729323309,0.549295112781955
greenebaum doll mcdonald pllc,general motors ac,0.3793103448275862,0.649715058437168,0.5145127016323772
grego,graco,0.6,0.7866666666666667,0.6933333333333334
gress poultry,geo group,0.3076923076923077,0.6768416768416768,0.4922669922669923
gretillat,genelect,0.4444444444444444,0.6481481481481481,0.5462962962962963
grevas,graco,0.33333333333333337,0.76,0.5466666666666666
grier,grainger ww,0.4545454545454546,0.8545454545454546,0.6545454545454545
griffin,garmin,0.4285714285714286,0.7714285714285715,0.6000000000000001
grochocinski,goodrich,0.25,0.7517857142857144,0.5008928571428573
grossman,garmin,0.375,0.75,0.5625
grotto,graco,0.5,0.76,0.63
ground improvement techniques,golden i credit union,0.31034482758620685,0.6809298432016484,0.4956373353939276
grove,graco,0.4,0.6,0.5
grover,graco,0.33333333333333337,0.76,0.5466666666666666
groves,graco,0.33333333333333337,0.76,0.5466666666666666
groze,genzyme,0.4285714285714286,0.6761904761904761,0.5523809523809524
grubb ellis property management services,great lakes advisors fundamental large cap value equity,0.2545454545454545,0.6854723707664885,0.4700089126559715
grubman,garmin,0.4285714285714286,0.7714285714285715,0.6000000000000001
gryzbowski,glaxosk,0.4,0.6571428571428571,0.5285714285714286
gsc technology,gsvc capital gsvc,0.3529411764705882,0.6390056022408963,0.49597338935574226
gte directories,guidewire gwre,0.33333333333333337,0.7542857142857143,0.5438095238095239
guadalupedelgado,gadsden ala,0.375,0.6590909090909091,0.5170454545454546
guerrero,guidewire gwre,0.4285714285714286,0.7809523809523811,0.6047619047619048
guevara,geaeral electric,0.25,0.6755952380952381,0.46279761904761907
guidant,garminltd,0.33333333333333337,0.6899470899470899,0.5116402116402117
guilderland central school district,geaeral electric,0.37142857142857144,0.6869047619047618,0.5291666666666666
guillengonzalez,genzyme,0.33333333333333337,0.5428571428571428,0.4380952380952381
guillory,gabelli growth,0.2857142857142857,0.6150793650793651,0.4503968253968254
gulf coast collection bureau,glaxo wellcome,0.3214285714285714,0.6352813852813853,0.47835497835497837
gulf coast erectors,general motors,0.368421052631579,0.6367053998632946,0.5025632262474368
gundersen clinic,generzl elecuic,0.4375,0.6638888888888889,0.5506944444444444
gurary,graco,0.5,0.7300000000000001,0.615
gurfein,garmin,0.5714285714285714,0.7714285714285715,0.6714285714285715
gutierrez,guidewire gwre,0.3571428571428571,0.7693121693121693,0.5632275132275132
guzman,garmin,0.5,0.6666666666666666,0.5833333333333333
guzmanvargas,goldman sachs,0.3846153846153846,0.5982905982905983,0.49145299145299143
gyadu,graco,0.4,0.6,0.5
haas in re h w motor express,hira jp morgan sec,0.3214285714285714,0.6402116402116401,0.48082010582010576
habrzyk,harris,0.4285714285714286,0.6428571428571429,0.5357142857142858
haines,harris,0.5,0.8222222222222222,0.6611111111111111
hajela,healthrac,0.33333333333333337,0.7566666666666668,0.5450000000000002
haleas,healthrac,0.4444444444444444,0.7566666666666668,0.6005555555555556
hallock,halliburton,0.36363636363636365,0.6450216450216449,0.5043290043290043
hamel,hubbell,0.4285714285714286,0.6761904761904761,0.5523809523809524
hamilton,halliburton,0.5454545454545454,0.8316017316017316,0.6885281385281385
hamilton sec,hira jp morgan sec,0.4444444444444444,0.6962962962962962,0.5703703703703703
hamilton securities group,hudson city bancorp,0.36,0.6321727395411606,0.4960863697705803
hamilton sunstrand,harman intl ind,0.38888888888888884,0.7767003367003368,0.5827946127946129
handler thayer duggan,harding loevner int fd,0.31818181818181823,0.6724386724386724,0.4953102453102453
haney,honeywell in,0.33333333333333337,0.74,0.5366666666666666
hanjuan jin,harman intl ind,0.4,0.6702020202020202,0.5351010101010101
hanover tp,harbor inter fd,0.4,0.6944444444444445,0.5472222222222223
hanrahan,harris banksavings,0.33333333333333337,0.7656084656084656,0.5494708994708994
hansen,harris del,0.4,0.6888888888888888,0.5444444444444444
hanvit bank,hudson bank,0.5454545454545454,0.7818181818181817,0.6636363636363636
hardin county savings bank,harding loevner bracrging markets,0.48484848484848486,0.8316683316683318,0.6582584082584083
hardy,harris,0.5,0.79,0.645
harlow,hartford,0.5,0.8055555555555556,0.6527777777777778
harnett,harding equity,0.4285714285714286,0.8333333333333333,0.6309523809523809
harrahs entertainment,harbor international ny,0.4782608695652174,0.6999309868875087,0.589095928226363
harrahs operating,harris bmo bank savings,0.4347826086956522,0.8288576300085252,0.6318201193520887
harris,harris,1.0,1.0,1.0
harte,hartford,0.5,0.86,0.6799999999999999
hartford aircraft lodge,hartford advisors,0.4782608695652174,0.8721592985020096,0.6752100840336135
hartford board of education,hartford group cormmon stock,0.4285714285714286,0.823823447507658,0.6261974380395433
hartford casualty insurance in re lawrence group,harris bank iranon stock account,0.3125,0.6884920634920636,0.5004960317460319
hartford fire insurance,hartford advisors,0.5217391304347826,0.8506000393468425,0.6861695848908125
hartford hospital,hartford advisors,0.5294117647058824,0.8751131221719457,0.702262443438914
hartford ins,hartford,0.6666666666666667,0.9333333333333333,0.8
hartford life accident insurance,hartford advisors,0.4375,0.8379201680672269,0.6377100840336134
hartford life and accident ins,hartford advisors,0.43333333333333335,0.8242232277526396,0.6287782805429865
hartford life insurance,hartford advisors,0.5217391304347826,0.835215423962227,0.6784772771985048
hartman,hartford,0.5,0.6904761904761904,0.5952380952380951
hashemite kingdom of jordan,host hotes and resorts,0.33333333333333337,0.6346801346801346,0.484006734006734
hassler,harris del,0.4,0.6714285714285714,0.5357142857142857
hassuneh,harris del,0.4,0.6333333333333333,0.5166666666666666
hatch grading contracting,harris bank checking,0.4,0.6342857142857143,0.5171428571428571
hauschild,harman intl ind,0.33333333333333337,0.6296296296296297,0.4814814814814815
hawke ye commodity promotions,hennessey comerstone mid,0.31034482758620685,0.6275918413342348,0.46896833446022085
hawkeye community college,howard cnty md,0.31999999999999995,0.650995670995671,0.4854978354978355
hawkins,harris,0.5714285714285714,0.7968253968253969,0.6841269841269841
hawley,haleyville al,0.3076923076923077,0.7914529914529915,0.5495726495726496
hayes,harris,0.5,0.76,0.63
haymond,hartford,0.5,0.6904761904761904,0.5952380952380951
