person_id,judge_flag,position,status,disclosures_count
13049,1,1,judge with 1 position,
13050,1,1,judge with 1 position,
13051,1,1,judge with 1 position,
13052,1,1,judge with 1 position,
13053,2,2,judge with multiple positions,
13054,1,1,judge with 1 position,
13055,1,1,judge with 1 position,
13056,2,2,judge with multiple positions,
13057,1,1,judge with 1 position,
13058,2,2,judge with multiple positions,
13059,1,1,judge with 1 position,
13060,1,1,judge with 1 position,
13061,7,7,judge with multiple positions,
13062,1,2,judge with multiple positions,
13063,1,1,judge with 1 position,
13064,1,1,judge with 1 position,
13065,1,1,judge with 1 position,
13066,3,3,judge with multiple positions,
13067,1,2,judge with multiple positions,
13068,2,2,judge with multiple positions,
13069,1,1,judge with 1 position,
13070,1,1,judge with 1 position,
13071,1,1,judge with 1 position,
13072,1,1,judge with 1 position,
13073,1,1,judge with 1 position,
13074,1,1,judge with 1 position,
13075,1,1,judge with 1 position,
13076,1,1,judge with 1 position,
13077,1,1,judge with 1 position,
13078,1,1,judge with 1 position,
13079,4,4,judge with multiple positions,
13080,2,2,judge with multiple positions,
13081,1,1,judge with 1 position,
13082,3,3,judge with multiple positions,
13083,1,1,judge with 1 position,
13084,1,2,judge with multiple positions,
13085,1,2,judge with multiple positions,
13086,1,1,judge with 1 position,
13087,3,3,judge with multiple positions,
13088,1,2,judge with multiple positions,
13089,1,1,judge with 1 position,
13090,1,1,judge with 1 position,
13091,1,2,judge with multiple positions,
13092,1,1,judge with 1 position,
13093,1,1,judge with 1 position,
13094,1,1,judge with 1 position,
13095,1,1,judge with 1 position,
13096,1,1,judge with 1 position,
13097,1,1,judge with 1 position,
13098,1,1,judge with 1 position,
13099,1,1,judge with 1 position,
13100,1,1,judge with 1 position,
13101,1,1,judge with 1 position,
13102,1,1,judge with 1 position,
13103,3,4,judge with multiple positions,
13104,1,1,judge with 1 position,
13105,10,10,judge with multiple positions,
13106,2,2,judge with multiple positions,
13107,1,1,judge with 1 position,
13108,1,1,judge with 1 position,
13109,2,2,judge with multiple positions,
13110,1,1,judge with 1 position,
13111,3,3,judge with multiple positions,
13112,1,1,judge with 1 position,
13113,1,1,judge with 1 position,
13114,1,1,judge with 1 position,
13115,1,1,judge with 1 position,
13116,5,5,judge with multiple positions,
13117,1,1,judge with 1 position,
13118,1,1,judge with 1 position,
13119,2,2,judge with multiple positions,
13120,1,1,judge with 1 position,
13121,1,1,judge with 1 position,
13122,1,1,judge with 1 position,
13123,1,2,judge with multiple positions,
13124,1,1,judge with 1 position,
13125,2,2,judge with multiple positions,
13126,3,3,judge with multiple positions,
13127,1,1,judge with 1 position,
13128,2,2,judge with multiple positions,
13129,1,1,judge with 1 position,
13130,1,1,judge with 1 position,
13131,1,1,judge with 1 position,
13132,1,1,judge with 1 position,
13133,3,3,judge with multiple positions,
13134,4,4,judge with multiple positions,
13135,3,3,judge with multiple positions,
13136,1,1,judge with 1 position,
13137,2,2,judge with multiple positions,
13138,3,3,judge with multiple positions,
13139,1,1,judge with 1 position,
13140,1,1,judge with 1 position,
13141,1,1,judge with 1 position,
13142,1,1,judge with 1 position,
13143,1,1,judge with 1 position,
13144,1,1,judge with 1 position,
13145,1,1,judge with 1 position,
13146,3,3,judge with multiple positions,
13147,1,1,judge with 1 position,
13148,1,1,judge with 1 position,
13149,1,1,judge with 1 position,
13150,1,1,judge with 1 position,
13151,1,1,judge with 1 position,
13152,1,2,judge with multiple positions,
13153,1,1,judge with 1 position,
13154,1,1,judge with 1 position,
13155,1,1,judge with 1 position,
13156,1,1,judge with 1 position,
13157,1,1,judge with 1 position,
13158,1,1,judge with 1 position,
13159,1,1,judge with 1 position,
13160,0,1,non-judge,
13161,1,1,judge with 1 position,
13162,4,4,judge with multiple positions,
13163,1,1,judge with 1 position,
13164,3,3,judge with multiple positions,
13165,1,1,judge with 1 position,
13166,1,1,judge with 1 position,
13167,1,2,judge with multiple positions,
13168,1,2,judge with multiple positions,
13169,1,2,judge with multiple positions,
13170,3,3,judge with multiple positions,
13171,1,2,judge with multiple positions,
13172,3,3,judge with multiple positions,
13173,1,1,judge with 1 position,
13174,1,1,judge with 1 position,
13175,1,1,judge with 1 position,
13176,4,4,judge with multiple positions,
13177,2,2,judge with multiple positions,
13178,2,2,judge with multiple positions,
13179,3,3,judge with multiple positions,
13180,1,2,judge with multiple positions,
13181,1,1,judge with 1 position,
13182,1,2,judge with multiple positions,
13183,5,5,judge with multiple positions,
13184,1,1,judge with 1 position,
13185,1,1,judge with 1 position,
13186,2,2,judge with multiple positions,
13187,2,2,judge with multiple positions,
13188,1,4,judge with multiple positions,
13189,3,3,judge with multiple positions,
13190,6,6,judge with multiple positions,
13191,1,1,judge with 1 position,
13192,1,2,judge with multiple positions,
13193,5,5,judge with multiple positions,
13194,1,2,judge with multiple positions,
13195,1,1,judge with 1 position,
13196,1,2,judge with multiple positions,
13197,1,1,judge with 1 position,
13198,0,1,non-judge,
13199,2,2,judge with multiple positions,
13200,3,3,judge with multiple positions,
13201,1,1,judge with 1 position,
13202,5,5,judge with multiple positions,
13203,1,1,judge with 1 position,
13204,3,3,judge with multiple positions,
13205,1,1,judge with 1 position,
13206,1,1,judge with 1 position,
13207,1,1,judge with 1 position,
13208,1,1,judge with 1 position,
13209,1,2,judge with multiple positions,
13210,1,1,judge with 1 position,
13211,1,1,judge with 1 position,
13212,1,1,judge with 1 position,
13213,1,1,judge with 1 position,
13214,1,1,judge with 1 position,
13215,1,1,judge with 1 position,
13216,1,1,judge with 1 position,
13217,1,1,judge with 1 position,
13218,2,2,judge with multiple positions,
13219,1,1,judge with 1 position,
13220,1,1,judge with 1 position,
13221,1,1,judge with 1 position,
13222,1,1,judge with 1 position,
13223,1,1,judge with 1 position,
13224,1,2,judge with multiple positions,
13225,1,1,judge with 1 position,
13226,2,2,judge with multiple positions,
13227,1,1,judge with 1 position,
13228,1,1,judge with 1 position,
13229,1,1,judge with 1 position,
13230,1,1,judge with 1 position,
13231,1,1,judge with 1 position,
13232,1,1,judge with 1 position,
13233,1,1,judge with 1 position,
13234,1,1,judge with 1 position,
13235,2,2,judge with multiple positions,
13236,1,2,judge with multiple positions,
13237,1,2,judge with multiple positions,
13238,1,2,judge with multiple positions,
13239,1,2,judge with multiple positions,
13240,1,1,judge with 1 position,
13241,3,3,judge with multiple positions,
13242,1,1,judge with 1 position,
13243,1,2,judge with multiple positions,
13244,2,2,judge with multiple positions,
13245,1,1,judge with 1 position,
13246,1,1,judge with 1 position,
13247,1,1,judge with 1 position,
13248,1,1,judge with 1 position,
13249,1,2,judge with multiple positions,
13250,3,3,judge with multiple positions,
13251,1,1,judge with 1 position,
13252,1,1,judge with 1 position,
13253,2,2,judge with multiple positions,
13254,1,1,judge with 1 position,
13255,1,1,judge with 1 position,
13256,1,1,judge with 1 position,
13257,0,1,non-judge,
13258,1,1,judge with 1 position,
13259,1,1,judge with 1 position,
13260,1,1,judge with 1 position,
13261,3,3,judge with multiple positions,
13262,1,1,judge with 1 position,
13263,2,2,judge with multiple positions,
13264,1,1,judge with 1 position,
13265,1,2,judge with multiple positions,
13266,1,1,judge with 1 position,
13267,3,3,judge with multiple positions,
13268,1,1,judge with 1 position,
13269,2,2,judge with multiple positions,
13270,1,1,judge with 1 position,
13271,3,3,judge with multiple positions,
13272,1,1,judge with 1 position,
13273,2,2,judge with multiple positions,
13274,1,1,judge with 1 position,
13275,2,2,judge with multiple positions,
13276,1,1,judge with 1 position,
13277,1,1,judge with 1 position,
13278,1,2,judge with multiple positions,
13279,1,2,judge with multiple positions,
13280,1,1,judge with 1 position,
13281,1,1,judge with 1 position,
13282,2,2,judge with multiple positions,
13283,1,1,judge with 1 position,
13284,1,1,judge with 1 position,
13285,1,1,judge with 1 position,
13286,1,1,judge with 1 position,
13287,1,1,judge with 1 position,
13288,2,2,judge with multiple positions,
13289,1,1,judge with 1 position,
13290,2,2,judge with multiple positions,
13291,1,1,judge with 1 position,
13292,1,2,judge with multiple positions,
13293,2,2,judge with multiple positions,
13294,1,1,judge with 1 position,
13295,1,1,judge with 1 position,
13296,3,3,judge with multiple positions,
13297,1,2,judge with multiple positions,
13298,1,1,judge with 1 position,
13299,1,1,judge with 1 position,
13300,1,2,judge with multiple positions,
13301,3,3,judge with multiple positions,
13302,1,1,judge with 1 position,
13303,1,1,judge with 1 position,
13304,3,3,judge with multiple positions,
13305,1,1,judge with 1 position,
13306,1,2,judge with multiple positions,
13307,1,1,judge with 1 position,
13308,1,1,judge with 1 position,
13309,2,2,judge with multiple positions,
13310,1,1,judge with 1 position,
13311,1,1,judge with 1 position,
13312,2,2,judge with multiple positions,
13313,2,2,judge with multiple positions,
13314,1,1,judge with 1 position,
13315,4,4,judge with multiple positions,
13316,1,1,judge with 1 position,
13317,1,1,judge with 1 position,
13318,1,1,judge with 1 position,
13319,1,1,judge with 1 position,
13320,1,1,judge with 1 position,
13321,1,1,judge with 1 position,
13322,2,2,judge with multiple positions,
13323,1,1,judge with 1 position,
13324,1,1,judge with 1 position,
13325,1,2,judge with multiple positions,
13326,1,1,judge with 1 position,
13327,1,1,judge with 1 position,
13328,1,1,judge with 1 position,
13329,1,2,judge with multiple positions,
13330,1,1,judge with 1 position,
13331,1,1,judge with 1 position,
13332,1,1,judge with 1 position,
13333,4,4,judge with multiple positions,
13334,1,1,judge with 1 position,
13335,1,2,judge with multiple positions,
13336,1,3,judge with multiple positions,
13337,2,2,judge with multiple positions,
13338,1,1,judge with 1 position,
13339,1,1,judge with 1 position,
13340,1,1,judge with 1 position,
13341,1,1,judge with 1 position,
13342,2,2,judge with multiple positions,
13343,1,1,judge with 1 position,
13344,1,1,judge with 1 position,
13345,1,1,judge with 1 position,
13346,1,1,judge with 1 position,
13347,1,1,judge with 1 position,
13348,3,3,judge with multiple positions,
13349,3,3,judge with multiple positions,
13350,3,3,judge with multiple positions,
13351,1,1,judge with 1 position,
13352,1,1,judge with 1 position,
13353,2,2,judge with multiple positions,
13354,1,2,judge with multiple positions,
13355,2,2,judge with multiple positions,
13356,2,2,judge with multiple positions,
13357,1,1,judge with 1 position,
13358,1,1,judge with 1 position,
13359,1,1,judge with 1 position,
13360,1,1,judge with 1 position,
13361,1,1,judge with 1 position,
13362,1,2,judge with multiple positions,
13363,1,1,judge with 1 position,
13364,3,3,judge with multiple positions,
13365,1,2,judge with multiple positions,
13366,1,2,judge with multiple positions,
13367,1,1,judge with 1 position,
13368,1,2,judge with multiple positions,
13369,1,1,judge with 1 position,
13370,1,1,judge with 1 position,
13371,1,1,judge with 1 position,
13372,1,1,judge with 1 position,
13373,2,2,judge with multiple positions,1.0
13374,1,1,judge with 1 position,
13375,1,1,judge with 1 position,
13376,1,1,judge with 1 position,
13377,2,2,judge with multiple positions,
13378,1,1,judge with 1 position,
13379,1,1,judge with 1 position,
13380,1,1,judge with 1 position,
13381,1,1,judge with 1 position,
13382,1,2,judge with multiple positions,
13383,1,1,judge with 1 position,
13384,1,1,judge with 1 position,
13385,1,1,judge with 1 position,
13386,1,2,judge with multiple positions,
13387,1,1,judge with 1 position,
13388,1,1,judge with 1 position,
13389,3,3,judge with multiple positions,
13390,1,2,judge with multiple positions,
13391,0,1,non-judge,
13392,0,1,non-judge,
13393,1,1,judge with 1 position,
13394,1,1,judge with 1 position,
13395,1,2,judge with multiple positions,
13396,2,2,judge with multiple positions,
13397,1,1,judge with 1 position,
13398,1,1,judge with 1 position,
13399,2,2,judge with multiple positions,
13400,1,1,judge with 1 position,
13401,1,1,judge with 1 position,
13402,2,2,judge with multiple positions,
13403,1,1,judge with 1 position,
13404,1,1,judge with 1 position,
13405,1,1,judge with 1 position,
13406,1,1,judge with 1 position,
13407,1,1,judge with 1 position,
13408,1,2,judge with multiple positions,
13409,1,2,judge with multiple positions,
13410,1,1,judge with 1 position,
13411,1,1,judge with 1 position,
13412,2,2,judge with multiple positions,
13413,1,1,judge with 1 position,
13414,1,1,judge with 1 position,
13415,1,1,judge with 1 position,
13416,1,1,judge with 1 position,
13417,1,1,judge with 1 position,
13418,1,1,judge with 1 position,
13419,1,1,judge with 1 position,
13420,1,1,judge with 1 position,
13421,1,1,judge with 1 position,
13422,1,1,judge with 1 position,
13423,2,2,judge with multiple positions,
13424,1,1,judge with 1 position,
13425,5,5,judge with multiple positions,
13426,1,1,judge with 1 position,
13427,1,1,judge with 1 position,
13428,1,1,judge with 1 position,
13429,1,1,judge with 1 position,
13430,2,2,judge with multiple positions,
13431,1,1,judge with 1 position,
13432,1,1,judge with 1 position,
13433,1,1,judge with 1 position,
13434,6,6,judge with multiple positions,
13435,3,3,judge with multiple positions,
13436,1,2,judge with multiple positions,
13437,1,2,judge with multiple positions,
13438,1,2,judge with multiple positions,
13439,1,2,judge with multiple positions,
13440,1,2,judge with multiple positions,
13441,1,2,judge with multiple positions,
13442,1,1,judge with 1 position,
13443,1,1,judge with 1 position,
13444,1,1,judge with 1 position,
